data,target
[4 2 3 5 6 3 2 4 1 1 0 1 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0 -1 0 0 -1 -1 -1 0 0 0 -1 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 4 1 1 0 1 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 -1 -1 0 -1 -1 -1 0 -1 0 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 0 4 1 1 0 1 0 1 0 1 0 0 1 0 1 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0 -1 -1 0 -1 -1 -1 0 0 0 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 0 4 1 1 0 1 0 1 0 1 0 0 1 0 1 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0 -1 0 0 -1 -1 -1 -3 0 0 -1 -1 -4 -2 0 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 0 4 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 -1 0 0 0 0 -1 0 -1 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 0 4 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0 -1 -1 -3 -1 -1 -1 0 0 0 0 -1 -4 -2 -3 -5 -6 0 -2 -4 ],0
[4 2 3 5 6 0 0 4 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 2 0 0 3 0 1 0 1 0 0 0 0 0 -1 0 0 0 0 -1 0 -1 0 -1 -1 -2 -1 0 -1 0 0 0 0 -1 -4 -2 -3 -5 -6 -3 0 -4 ],0
[4 2 3 5 6 0 0 4 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 2 0 0 3 0 1 0 1 0 0 0 0 0 -1 0 0 0 0 -1 0 -1 0 -1 -1 0 -1 0 -1 0 -2 0 0 -1 -4 -2 -3 -5 -6 -3 0 -4 ],0
[4 2 3 0 6 0 0 4 1 1 0 1 0 1 0 1 0 0 1 0 0 5 0 2 0 0 3 0 1 0 1 0 0 0 0 0 -1 0 0 0 0 -1 -2 -1 0 -1 -1 -2 -1 0 -1 0 0 0 0 -1 -4 0 -3 -5 -6 -3 0 -4 ],1
[4 2 3 0 6 0 0 4 1 1 0 1 0 1 0 1 0 0 1 0 0 5 0 2 0 0 3 0 1 0 1 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 -1 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 -3 -5 -6 -3 0 -4 ],0
[4 2 3 0 6 0 0 4 1 1 0 1 0 1 0 1 0 0 1 0 0 5 0 0 0 0 3 0 1 0 1 0 0 0 0 0 -1 -1 2 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 -3 -5 -6 -3 0 -4 ],2
[4 2 3 0 6 0 0 4 1 1 0 1 0 1 0 1 0 0 1 0 0 5 0 0 0 0 3 0 1 0 1 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 -3 -5 -6 -3 0 -4 ],-2
[4 2 3 0 6 0 0 4 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 3 0 1 0 1 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 -3 -5 0 -6 0 -4 ],-9
[4 2 3 0 6 0 0 4 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 3 0 1 0 1 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 -3 -5 -6 -4 0 0 ],-8
[4 2 3 0 0 4 6 0 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 3 0 1 0 -3 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 -5 0 -6 0 -4 ],-9
[4 2 3 0 0 4 6 0 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 3 0 1 0 -2 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 0 -1 0 -1 0 0 0 0 -1 -4 -2 -3 -5 0 -6 0 -4 ],-9
[4 2 3 0 0 4 6 0 1 1 0 1 -3 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 3 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 -5 0 -6 0 -4 ],-9
[4 2 3 0 0 4 6 0 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 -3 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 -5 0 -6 0 -4 ],-12
[4 2 3 4 0 0 6 0 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 -3 0 0 -2 -1 0 -1 0 -5 0 0 -1 -4 -2 0 0 0 -6 0 -4 ],-12
[4 2 3 4 0 0 6 0 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 -3 0 0 -2 -1 0 -1 0 -6 0 0 -1 -4 -2 0 -5 0 0 0 -4 ],-12
[4 2 3 4 0 0 6 0 1 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 -5 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-12
[4 2 3 4 0 0 6 0 1 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 -3 0 0 -2 -1 0 -1 0 -5 0 -6 -1 -4 -2 0 0 0 0 0 -4 ],-12
[4 2 3 4 0 0 0 0 1 1 0 1 0 0 6 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 -5 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-12
[4 2 3 4 0 0 0 0 1 1 0 1 0 0 6 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 -1 0 0 -1 0 -1 0 0 0 0 -1 0 0 0 -2 -1 0 -1 0 -5 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-12
[4 2 3 4 0 6 0 0 1 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 -1 0 0 -1 0 -1 0 0 0 0 -1 0 -5 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-13
[4 2 3 4 0 6 0 0 1 1 0 1 0 0 0 1 0 0 1 0 0 -5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-14
[4 2 3 4 0 0 6 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 -5 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-14
[4 2 3 -5 0 0 6 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-21
[4 2 3 -5 0 0 0 0 1 1 0 1 0 6 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 0 -1 0 -1 0 0 -2 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-18
[4 2 -5 0 0 0 0 0 1 1 0 1 0 6 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-22
[4 2 -5 0 0 0 0 0 1 1 0 1 0 6 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 -3 0 -1 -4 -2 0 0 0 -6 0 -4 ],-22
[4 2 0 0 0 0 0 0 1 -5 0 1 0 6 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-27
[4 2 0 0 0 0 0 0 1 -5 0 1 0 0 6 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 0 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-26
[-5 2 0 0 0 0 0 0 1 0 0 1 0 0 6 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-28
[-5 2 0 0 0 0 0 0 1 0 0 1 0 0 6 0 0 0 0 0 0 0 0 1 0 0 -3 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 0 -4 ],-29
[0 -5 0 0 0 0 0 0 1 0 0 1 0 0 6 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-31
[0 -5 0 0 0 0 0 0 1 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 -1 0 0 0 0 -1 0 0 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-32
[0 0 0 0 0 0 0 0 1 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 0 -5 0 0 1 0 0 0 0 -1 0 -1 0 0 -1 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-32
[0 -5 0 0 0 0 0 0 1 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 0 0 -1 0 -1 0 0 0 0 -1 0 0 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-33
[0 -5 0 0 0 0 0 0 1 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 0 0 -1 0 -1 0 0 0 0 0 0 -1 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-33
[0 -5 0 0 0 0 0 0 0 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 -1 0 0 -1 0 -1 0 0 0 0 -1 0 0 0 0 0 -2 -1 0 -1 0 0 -6 0 -1 -4 -2 0 0 0 0 -3 -4 ],-33
[0 0 0 0 0 0 0 0 0 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 1 0 0 0 -5 0 0 -1 0 0 -1 0 -1 0 0 0 0 -1 0 0 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-34
[0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -5 0 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0 0 0 -2 0 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-34
[0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -5 0 0 0 0 0 0 -1 0 0 -1 0 -1 0 0 0 0 -1 0 0 0 0 0 -2 -1 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-34
[0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 0 0 0 0 1 0 0 0 0 0 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0 0 0 -2 0 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-34
[0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -5 0 0 0 0 0 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0 0 0 -2 0 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-34
[0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0 0 0 -2 0 0 -1 0 0 0 0 -1 -4 -2 0 -5 0 -6 -3 -4 ],-34
[0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0 0 -5 -2 0 0 -1 0 0 0 0 -1 -4 -2 0 0 0 -6 -3 -4 ],-34
[4 2 3 5 6 3 2 4 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 -1 -1 0 -1 -1 -1 -1 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 4 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0 -1 -1 -1 -1 -1 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 4 0 1 1 1 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 -1 0 0 -1 -1 -1 -1 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 4 0 1 1 1 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 -1 0 -1 -1 0 -1 -1 -1 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 0 4 0 1 1 1 1 1 0 1 1 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 -1 0 0 0 0 -2 -1 0 0 -1 -1 -1 -1 -1 -4 -2 -3 -5 -6 -3 0 -4 ],0
[4 2 3 5 6 3 0 4 0 1 1 1 1 1 0 1 1 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 -1 0 0 -1 0 0 0 0 0 -1 0 0 -1 -1 -1 -1 0 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 0 4 0 1 1 1 0 1 0 1 1 0 0 0 0 0 1 2 0 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 -2 0 -1 0 0 0 0 -2 -1 0 0 -1 -1 -1 -1 -1 -4 0 -3 -5 -6 -3 0 -4 ],0
[4 2 3 5 6 3 0 4 0 1 1 1 0 1 0 1 1 0 0 0 0 0 1 2 0 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 0 -1 0 0 0 0 -2 -1 0 -5 -1 -1 -1 -1 -1 -4 -2 -3 0 -6 -3 0 -4 ],0
[4 2 3 5 6 0 0 4 0 1 1 1 0 1 0 1 1 0 0 0 0 0 1 2 0 0 0 0 1 0 0 0 0 3 0 0 0 0 0 0 0 0 -1 0 0 0 0 -2 -1 0 -2 -1 -1 -1 -1 -1 -4 0 -3 -5 -6 -3 0 -4 ],1
[4 2 3 5 6 0 0 4 0 1 1 1 0 1 0 1 1 0 0 0 0 0 1 2 0 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 -2 0 0 0 0 0 0 -2 -1 0 0 -1 -1 -1 -1 -1 -4 0 -3 -5 -6 -3 0 -4 ],-1
[4 2 3 5 0 0 0 4 0 1 1 1 6 1 0 1 1 0 0 0 0 0 1 2 0 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 -2 0 0 0 0 0 0 -2 -1 0 -5 -1 -1 -1 -1 -1 -4 0 -3 0 -6 -3 0 -4 ],-2
[4 2 3 5 0 0 0 4 0 1 1 1 6 1 0 1 1 0 0 0 0 0 1 2 0 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -1 0 0 -1 -1 -1 -1 -1 -4 -2 -3 -5 -6 -3 0 -4 ],-2
[4 2 3 5 0 0 0 4 0 0 1 1 6 1 0 1 1 1 0 0 0 0 1 2 0 0 0 0 1 0 0 0 -5 -1 0 0 0 0 0 0 -2 0 0 0 0 0 0 -2 -1 0 0 -1 -1 -1 -1 -1 -4 0 -3 0 -6 -3 0 -4 ],-2
[4 2 3 5 0 0 0 4 0 0 1 1 6 1 0 1 1 1 0 0 0 0 1 2 0 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 -2 -5 0 0 0 0 0 -2 -1 0 0 -1 -1 -1 -1 -1 -4 0 -3 0 -6 -3 0 -4 ],-2
[4 2 3 0 5 0 0 4 0 0 1 1 6 1 0 1 1 1 0 0 0 0 1 2 0 0 0 0 1 0 0 0 -5 -1 0 0 0 0 0 0 -2 0 0 0 0 0 -1 -2 -1 0 0 -1 -1 -1 0 -1 -4 0 -3 0 -6 -3 0 -4 ],-2
[4 2 3 0 5 0 0 4 0 0 1 1 6 1 0 1 1 1 0 0 0 0 1 2 0 0 0 0 1 0 0 0 -5 -1 -2 0 0 0 0 0 0 0 0 0 0 0 0 -2 -1 0 0 -1 -1 -1 -1 -1 -4 0 -3 0 -6 -3 0 -4 ],-3
[4 2 3 0 5 0 2 4 0 0 1 1 6 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 -5 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -1 -2 0 -1 -1 -1 -1 -1 -4 0 -3 0 -6 -3 0 -4 ],-2
[4 2 3 0 5 0 2 4 0 0 1 1 6 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 -2 0 0 0 -5 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -1 0 0 -1 -1 -1 -1 -1 -4 0 -3 0 -6 -3 0 -4 ],-3
[4 2 3 0 5 0 2 4 0 0 1 1 0 1 0 1 1 1 0 0 0 6 1 0 0 0 0 0 0 0 0 0 -5 -1 0 0 0 0 0 0 0 0 0 -2 0 0 0 -2 -1 0 0 -1 -1 -1 -1 -1 -4 0 -3 0 -6 -3 0 -4 ],-3
[4 2 3 0 5 0 2 4 0 0 1 1 0 1 0 1 1 1 0 0 0 6 1 0 0 0 0 0 0 0 0 0 -5 -1 0 0 0 0 -2 0 0 0 0 0 0 0 0 -2 -1 0 0 -1 -1 -1 -1 -1 -4 0 -3 0 -6 -3 0 -4 ],-3
[4 2 3 0 0 0 2 4 0 0 1 1 0 1 0 1 1 1 0 0 0 6 1 0 0 0 0 0 0 0 0 0 -5 -1 0 0 0 0 0 0 0 0 0 -2 0 0 0 -2 -1 0 0 -1 -6 -1 -1 -1 -4 0 -3 0 0 -3 0 -4 ],-11
[4 2 3 0 0 0 2 4 0 0 1 1 0 1 0 1 1 1 0 0 0 6 1 0 0 0 0 0 0 0 0 0 -5 -1 0 0 0 0 0 0 0 0 0 -2 0 0 0 -2 -1 0 0 -1 -3 -1 -1 -1 -4 0 -3 0 -6 0 0 -4 ],-11
[4 2 3 0 0 0 2 4 0 0 0 1 0 1 0 1 1 1 0 0 0 6 1 0 0 0 -1 0 0 0 0 0 -5 0 0 0 0 0 0 0 0 0 0 -2 0 0 0 -2 -1 0 0 -1 -6 -1 -1 -1 -4 0 -3 0 0 -3 0 -4 ],-12
[4 2 3 0 0 0 2 4 0 0 0 1 0 1 0 1 1 1 0 0 0 6 1 0 0 0 1 0 0 0 0 0 -5 -1 0 0 0 0 0 0 0 0 0 -2 0 0 0 -2 -1 -3 0 -1 -6 -1 -1 -1 -4 0 0 0 0 -3 0 -4 ],-15
[4 2 3 0 0 0 2 4 0 0 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 -1 0 0 6 0 0 -5 0 0 0 0 0 0 0 0 0 0 -2 0 0 0 -2 -1 -3 0 -1 -6 -1 -1 -1 -4 0 0 0 0 -3 0 -4 ],-13
[4 2 3 0 0 0 2 -3 0 0 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 6 0 0 -5 -1 0 0 0 0 0 0 0 0 0 -2 0 0 0 -2 -1 0 0 -1 -6 -1 -1 -1 -4 0 0 0 0 -3 0 -4 ],-15
[4 2 3 0 0 0 2 -3 0 0 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 6 0 0 -5 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -1 0 0 -1 -6 -1 -1 -1 -4 0 0 0 0 -3 0 -4 ],-16
[4 2 3 0 0 0 2 -3 0 0 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 6 0 0 0 -5 0 0 0 0 0 0 0 0 0 -2 0 0 0 -2 -1 0 0 -1 -6 -1 -1 -1 -4 0 0 0 0 -3 0 -4 ],-16
[4 2 3 0 0 0 2 -3 0 0 0 0 0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 6 0 0 -5 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -1 0 0 -1 -6 -1 -1 -1 0 0 0 -4 0 -3 0 -4 ],-16
[4 2 3 0 0 0 2 -3 0 0 0 0 0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 6 0 0 -5 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -1 0 0 -1 0 -1 -1 -1 -4 0 0 -6 0 -3 0 -4 ],-16
[0 2 3 0 0 0 2 -3 4 0 0 0 0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 6 0 0 -5 -2 0 0 0 0 0 0 -1 0 0 0 0 0 0 -2 0 0 0 -1 -6 -1 -1 -1 0 0 0 -4 0 -3 0 -4 ],-16
[0 2 3 0 0 0 2 -3 4 0 0 0 0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 6 0 0 -5 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -1 0 0 -1 -6 -1 -1 -1 0 -4 0 0 0 -3 0 -4 ],-16
[0 2 3 0 0 0 2 -3 0 0 4 0 0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 6 0 0 0 -2 0 0 0 0 0 0 -1 -5 0 0 0 0 0 -2 0 0 0 -1 -6 -1 -1 -1 0 0 0 -4 0 -3 0 -4 ],-16
[0 2 3 0 0 0 2 -3 0 0 4 0 0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 6 0 0 -5 -2 0 0 0 0 0 0 -1 0 0 0 0 0 0 -2 0 0 0 -1 -6 -1 -1 -1 -4 0 0 0 0 -3 0 -4 ],-16
[0 2 3 0 0 0 2 -3 0 0 4 0 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 -2 0 6 0 0 0 0 0 0 0 0 0 0 -1 -5 0 0 0 0 0 -2 0 0 0 -1 -6 -1 -1 -1 0 0 0 -4 0 -3 0 -4 ],-17
[0 2 3 0 0 0 2 -3 0 0 4 0 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 -5 0 0 0 0 0 -2 0 0 0 0 6 0 -1 0 0 0 0 0 0 0 0 0 0 -1 -6 -1 -1 -1 0 0 0 -4 0 -3 -2 -4 ],-17
[4 0 3 5 6 3 2 4 1 1 1 1 1 1 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 0 3 5 6 3 2 4 1 1 1 1 1 1 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -4 -2 -3 -5 -6 -3 0 -4 ],0
[4 0 3 5 6 3 2 4 1 1 1 1 1 1 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 0 0 0 0 -1 0 0 0 -1 -1 -1 -1 0 -1 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 0 3 5 6 3 2 4 1 1 1 1 1 1 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 0 0 -1 -1 0 -1 -1 0 -1 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 0 3 5 6 3 2 0 1 1 1 1 1 1 1 0 0 0 2 0 0 0 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 0 0 0 0 -1 0 -1 0 -1 -1 -1 -1 0 -1 0 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 0 3 5 6 3 2 0 1 1 1 1 1 1 1 0 0 0 2 0 0 0 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 0 0 -1 0 0 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],1
[4 0 3 5 6 3 2 0 0 1 1 1 1 1 1 0 1 0 2 0 0 0 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 0 -1 -1 -1 0 0 -1 0 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 0 3 5 6 3 2 0 0 1 1 1 1 1 1 0 1 0 2 0 0 0 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 0 0 0 0 -1 0 -1 0 -1 -1 -1 -1 -6 -1 0 -4 -2 -3 -5 0 -3 -2 -4 ],0
[4 0 3 5 6 3 2 0 0 1 1 0 1 1 1 0 1 0 2 0 0 0 0 4 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 0 -1 -1 -1 -3 0 -1 0 -4 -2 -3 -5 -6 0 -2 -4 ],0
[4 0 3 5 6 3 2 0 0 1 1 0 1 1 1 0 1 0 2 0 0 0 0 4 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 -1 -1 0 0 0 -1 -1 0 0 0 -1 -1 -1 0 0 -1 0 -4 -2 -3 -5 -6 -3 -2 -4 ],0
